Ref 1,Ref 2,Genre,Genre Sublevel,Description 1,Description 2,Person Name 1,Person Name 2,Corporation Name,Location,Date,Container 1 Type,Container 1 Label,Container 1 Locator,Container 2 Type,Container 2 Locator,Tiff Locators
ref4605,cid4637471,Printed works,Periodicals,"Mordecai, M. Mordecai. Baltimore, MD, The first Jew in Allentown, Pennsylvania","The first Jew in Allentown, Pennsylvania","Mordecai, M. Mordecai",,,"Baltimore, MD",1800 February 4,Folder,Mixed materials,Binder B,Page,18,lbr_fb_s18_1r.tif; lbr_fb_s18_1v.tif; lbr_fb_s18_2r.tif; lbr_fb_s18_2v.tif
ref4606,cid4637470,Printed works,Periodicals,"Mordecai, M. Mordecai. Baltimore, MD, The first Jew in Allentown, Pennsylvania","The first Jew in Allentown, Pennsylvania","Mordecai, M. Mordecai",,,"Baltimore, MD",1800 February 3,Folder,Mixed materials,Binder B,Page,17,lbr_fb_s17_1r.tif; lbr_fb_s17_1v.tif; lbr_fb_s17_2r.tif; lbr_fb_s17_2v.tif
ref4607,cid4637469,Printed works,Periodicals,"Mordecai, M. Mordecai. Baltimore, MD, The first Jew in Allentown, Pennsylvania","The first Jew in Allentown, Pennsylvania","Mordecai, M. Mordecai",,,"Baltimore, MD",1800 February 1,Box,Mixed materials,3,Object,13,bx3_13_1r.tif; bx3_13_1v.tif; bx3_13_2r.tif; bx3_13_2v.tif
ref4608,cid4637468,Printed works,Periodicals,"Mordecai, M. Mordecai. Baltimore, MD, The first Jew in Allentown, Pennsylvania","The first Jew in Allentown, Pennsylvania","Mordecai, M. Mordecai",,,"Baltimore, MD",1800 January 28,Folder,Mixed materials,Binder B,Page,19,lbr_fb_s19_1r.tif; lbr_fb_s19_1v.tif; lbr_fb_s19_2r.tif; lbr_fb_s19_2v.tif
ref4609,cid4637467,Printed works,Periodicals,"Mordecai, M. Mordecai. Baltimore, MD, The first Jew in Allentown, Pennsylvania","The first Jew in Allentown, Pennsylvania","Mordecai, M. Mordecai",,,"Baltimore, MD",1800 January 27,Folder,Mixed materials,Binder B,Page,20,lbr_fb_s20_1r.tif; lbr_fb_s20_1v.tif; lbr_fb_s20_2r.tif; lbr_fb_s20_2v.tif
ref4610,cid4637466,Printed works,Periodicals,"Moses, Isaac & Sons. New York, NY",,,,"Moses, Isaac & Sons","New York, NY",1795 October 29,Folder,Mixed materials,Binder B,Page,11,lbr_fb_s11_1r.tif; lbr_fb_s11_1v.tif; lbr_fb_s11_2r.tif; lbr_fb_s11_2v.tif
ref4611,cid4637465,Printed works,Periodicals,"Moses, Isaac & Sons. New York, NY",,,,"Moses, Isaac & Sons","New York, NY",1801 May 19,Folder,Mixed materials,Binder B,Page,15,lbr_fb_s15_1r.tif; lbr_fb_s15_1v.tif; lbr_fb_s15_2r.tif; lbr_fb_s15_2v.tif
ref4612,cid4637464,Printed works,Periodicals,"Moses, Myer. Charleston, SC, Contains early mention of ""Hebrew melodies"" by Lord Byron, giving several examples","Contains early mention of ""Hebrew melodies"" by Lord Byron, giving several examples","Moses, Myer",,,"Charleston, SC",1815 August 28,Box,Mixed materials,9,Object,91,bx9_91_1r.tif; bx9_91_1v.tif; bx9_91_2r.tif; bx9_91_2v.tif
ref4613,cid4637463,Printed works,Periodicals,"Moses, Philip. Philadelphia, PA, On the 2nd column of page 32 a reward of 40 shillings is offered by Philip Moses for a runaway indentured servant by the name of John George Herman",On the 2nd column of page 32 a reward of 40 shillings is offered by Philip Moses for a runaway indentured servant by the name of John George Herman,"Moses, Philip",,,"Philadelphia, PA",1767 March 9,Box,Mixed materials,1,Object,18,bx1_18_1r.tif; bx1_18_1v.tif; bx1_18_2r.tif; bx1_18_2v.tif
ref4614,cid4637462,Printed works,Periodicals,"Moses, Reuben and Hart, Henry. Saratoga, NY",,"Moses, Reuben","Hart, Henry",,"Saratoga, NY",1811 October 15,Folder,Mixed materials,Binder I,Page,15,lbr_fi_s15_1r.tif; lbr_fi_s15_1v.tif; lbr_fi_s15_2r.tif; lbr_fi_s15_2v.tif; lbr_fi_s15_3r.tif; lbr_fi_s15_3v.tif; lbr_fi_s15_4r.tif; lbr_fi_s15_4v.tif
ref4615,cid4637461,Printed works,Periodicals,"Moses, Solomon. Philadelphia, PA, An advertisement for the auctioning of a ship by F. Montmollin and S. Moses",An advertisement for the auctioning of a ship by F. Montmollin and S. Moses,"Moses, Solomon",,,"Philadelphia, PA",1814 May 7,Folder,Mixed materials,Binder E,Page,11,lbr_fe_s11_1r.tif; lbr_fe_s11_1v.tif; lbr_fe_s11_2r.tif; lbr_fe_s11_2v.tif
ref4616,cid4637460,Printed works,Periodicals,"Myers, M. and Gomez, Benjamin. New York, NY, Myers and Benjamin pawn broker ad that lists of items for sale",Myers and Benjamin pawn broker ad that lists of items for sale,"Myers, M.","Gomez, Benjamin",,"New York, NY",1809 January 7,Folder,Mixed materials,Binder D,Page,16,lbr_fd_s16_1r.tif; lbr_fd_s16_1v.tif; lbr_fd_s16_2r.tif; lbr_fd_s16_2v.tif
ref4617,cid4637459,Printed works,Periodicals,"Myers, M. and Judah. New York, NY, Myers and Benjamin pawn broker ad that lists of items for sale",Myers and Benjamin pawn broker ad that lists of items for sale,"Myers, M.",Judah,,"New York, NY",1809 January 9,Folder,Mixed materials,Binder D,Page,17,lbr_fd_s17_1r.tif; lbr_fd_s17_1v.tif; lbr_fd_s17_2r.tif; lbr_fd_s17_2v.tif
ref4618,cid4637458,Printed works,Periodicals,"Myers, Moses and Myers, Samuel. Norfolk, VA, Report of the killing of Richard Bowden by Samuel Myers for beating his father",Report of the killing of Richard Bowden by Samuel Myers for beating his father,"Myers, Moses","Myers, Samuel",,"Norfolk, VA",1811 June 5,Box,Mixed materials,3,Object,26,bx3_26_1r.tif; bx3_26_1v.tif; bx3_26_2r.tif; bx3_26_2v.tif
ref4619,cid4637457,Printed works,Periodicals,"Myers, Myer. Norfolk, VA, Printer's proof of ships passage",Printer's proof of ships passage,"Myers, Myer",,,"Norfolk, VA",1838 January 17,Folder,Mixed materials,Binder B,Page,13,lbr_fb_s13_1r.tif; lbr_fb_s13_1v.tif; lbr_fb_s13_2r.tif; lbr_fb_s13_2v.tif
ref4620,cid4637456,Printed works,Periodicals,"Nathan, Simon and Gomez, Benjamin. New York, NY, Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez",Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez,"Nathan, Simon","Gomez, Benjamin",,"New York, NY",1792 April 7,Folder,Mixed materials,Binder E,Page,34a-34b,lbr_fe_s34a_1r.tif; lbr_fe_s34a_1v.tif; lbr_fe_s34a_2r.tif; lbr_fe_s34a_2v.tif; lbr_fe_s34b_1r.tif; lbr_fe_s34b_1v.tif; lbr_fe_s34b_2r.tif; lbr_fe_s34b_2v.tif
ref4621,cid4637455,Printed works,Periodicals,"Nathan, Simon and Gomez, Benjamin. New York, NY, Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez",Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez,"Nathan, Simon","Gomez, Benjamin",,"New York, NY",1792 April 4,Folder,Mixed materials,Binder E,Page,36a-36b,lbr_fe_s36a_1r.tif; lbr_fe_s36a_1v.tif; lbr_fe_s36a_2r.tif; lbr_fe_s36a_2v.tif; lbr_fe_s36b_1r.tif; lbr_fe_s36b_1v.tif; lbr_fe_s36b_2r.tif; lbr_fe_s36b_2v.tif
ref4622,cid4637454,Printed works,Periodicals,"Nathan, Simon and Gomez, Benjamin. New York, NY, Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez",Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Benjamin Gomez,"Nathan, Simon","Gomez, Benjamin",,"New York, NY",1792 March 24,Folder,Mixed materials,Binder E,Page,39a,lbr_fe_s39a_1r.tif; lbr_fe_s39a_1v.tif; lbr_fe_s39a_2r.tif; lbr_fe_s39a_2v.tif
ref4623,cid4637453,Printed works,Periodicals,"Nathan, Simon and Gomez, Benjamin. New York, NY, Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Jewish book dealer, Benjamin Gomez","Advertisement offering Simon Nathan's auction services in English and French and for books and stationary by Jewish book dealer, Benjamin Gomez","Nathan, Simon","Gomez, Benjamin",,"New York, NY",1792 June 9,Folder,Mixed materials,Binder E,Page,29,lbr_fe_s29_1r.tif; lbr_fe_s29_1v.tif; lbr_fe_s29_2r.tif; lbr_fe_s29_2v.tif
ref4624,cid4637452,Printed works,Periodicals,"Nathan, Simon and Hart, Ephraim. New York, NY, Numerous advertisements of Jewish merchants",Numerous advertisements of Jewish merchants,"Nathan, Simon","Hart, Ephraim",,"New York, NY",1792 November 23,Folder,Mixed materials,Binder B,Page,12,lbr_fb_s12_1r.tif; lbr_fb_s12_1v.tif; lbr_fb_s12_2r.tif; lbr_fb_s12_2v.tif
ref4625,cid4637451,Printed works,Periodicals,"Nathan, Simon. New York, NY, Advertisement by Simon Nathan, in a commercial dispute with Thomas Jefferson, offering his auction services in English and French","Advertisement by Simon Nathan, in a commercial dispute with Thomas Jefferson, offering his auction services in English and French","Nathan, Simon",,,"New York, NY",1792 June 6,Folder,Mixed materials,Binder E,Page,31,lbr_fe_s31_1r.tif; lbr_fe_s31_1v.tif; lbr_fe_s31_2r.tif; lbr_fe_s31_2v.tif
ref4626,cid4637450,Printed works,Periodicals,"Nathan, Simon. New York, NY, Advertisement offering Simon Nathan's auction services in English and French",Advertisement offering Simon Nathan's auction services in English and French,"Nathan, Simon",,,"New York, NY",1792 June 30,Folder,Mixed materials,Binder E,Page,30,lbr_fe_s30_1r.tif; lbr_fe_s30_1v.tif; lbr_fe_s30_2r.tif; lbr_fe_s30_2v.tif
ref4627,cid4637449,Printed works,Periodicals,"Nathan, Simon. New York, NY, Advertisement offering Simon Nathan's auction services in English and French",Advertisement offering Simon Nathan's auction services in English and French,"Nathan, Simon",,,"New York, NY",1792 February 18,Folder,Mixed materials,Binder E,Page,15,lbr_fe_s15_1r.tif; lbr_fe_s15_1v.tif; lbr_fe_s15_2r.tif; lbr_fe_s15_2v.tif
ref4628,cid4637448,Printed works,Periodicals,"National Intelligencer. Washington, DC",,,,National Intelligencer,"Washington, DC",1823 January 29,Folder,Mixed materials,Binder E,Page,53,lbr_fe_s53_1r.tif; lbr_fe_s53_1v.tif; lbr_fe_s53_2r.tif; lbr_fe_s53_2v.tif
ref4629,cid4637447,Printed works,Periodicals,"New Haven Daily Palladium. New Haven, CT, Front page article on the dedication of the Hebrew Union College in Cincinnati, Ohio","Front page article on the dedication of the Hebrew Union College in Cincinnati, Ohio",,,New Haven Daily Palladium,"New Haven, CT",1881 April 25,Folder,Mixed materials,Binder C,Page,3,lbr_fc_s3_1r.tif; lbr_fc_s3_1v.tif; lbr_fc_s3_1v_ref.tif; lbr_fc_s3_2r.tif; lbr_fc_s3_2v.tif
ref4630,cid4637446,Printed works,Periodicals,"New Haven Gazette. New Haven, CT, Article on the robbery of the synagogue in Charleston, S. C","Article on the robbery of the synagogue in Charleston, S. C",,,New Haven Gazette,"New Haven, CT",1787 November 22,Folder,Mixed materials,Binder F,Page,26,lbr_ff_s26_1r.tif; lbr_ff_s26_1v.tif; lbr_ff_s26_2r.tif; lbr_ff_s26_2v.tif; lbr_ff_s26_3r.tif; lbr_ff_s26_3v.tif; lbr_ff_s26_4r.tif; lbr_ff_s26_4v.tif
ref4631,cid4637445,Printed works,Periodicals,"New York Illustrated News. New York, NY, Illustration of the Interior of the New Jewish Synagogue",Illustration of the Interior of the New Jewish Synagogue,,,New York Illustrated News,"New York, NY",1853 May 14,Box,Mixed materials,6,Object,14,bx6_14_1r.tif; bx6_14_1v.tif; bx6_14_2r.tif; bx6_14_2v.tif; bx6_14_3r.tif; bx6_14_3v.tif; bx6_14_4r.tif; bx6_14_4v.tif; bx6_14_5r.tif; bx6_14_5v.tif; bx6_14_6r.tif; bx6_14_6v.tif; bx6_14_7r.tif; bx6_14_7v.tif; bx6_14_8r.tif; bx6_14_8v.tif
ref4632,cid4637444,Printed works,Periodicals,"New York Times. New York, NY, Front page article describing the Purim Associantion's annual ""Grand Fancy Dress Ball. Ad on second page for B.L Solomon and Sons, furniture coverings","Front page article describing the Purim Associantion's annual ""Grand Fancy Dress Ball. Ad on second page for B.L Solomon and Sons, furniture coverings",New York Times,,,"New York, NY",1864 March 23,Folder,Mixed materials,Binder C,Page,21,lbr_fc_s21_1r.tif; lbr_fc_s21_1v.tif; lbr_fc_s21_2r.tif; lbr_fc_s21_2v.tif; lbr_fc_s21_3r.tif; lbr_fc_s21_3v.tif; lbr_fc_s21_4r.tif; lbr_fc_s21_4v.tif
ref4633,cid4637443,Printed works,Periodicals,"New-England Galaxy. Boston, MA, An uncomplimentary front page article on the Jews of Poland from ""Henderson's Travels in Russia.""","An uncomplimentary front page article on the Jews of Poland from ""Henderson's Travels in Russia.""",,,New-England Galaxy,"Boston, MA",1826 December 8,Folder,Mixed materials,Binder E,Page,4,lbr_fe_s4_1r.tif; lbr_fe_s4_1v.tif; lbr_fe_s4_2r.tif; lbr_fe_s4_2v.tif
ref4634,cid4637442,Printed works,Periodicals,"New-England Palladium. Boston, MA, News from the Chief Rabbi of Amsterdam, noting that those who eat wild fowl and women who do not shave their heads are punishable by excommunication","News from the Chief Rabbi of Amsterdam, noting that those who eat wild fowl and women who do not shave their heads are punishable by excommunication",,,New-England Palladium,"Boston, MA",1803 January 25,Box,Mixed materials,3,Object,12,bx3_12_1r.tif; bx3_12_1v.tif; bx3_12_2r.tif; bx3_12_2v.tif
ref4635,cid4637441,Printed works,Periodicals,"New-York American. New York, NY, Report describing a Hebrew wedding in London, page 2, column 6","Report describing a Hebrew wedding in London, page 2, column 6",,,New-York American,"New York, NY",1826 October 10,Folder,Mixed materials,Binder D,Page,12,lbr_fd_s12_1r.tif; lbr_fd_s12_1v.tif; lbr_fd_s12_2r.tif; lbr_fd_s12_2v.tif
ref4636,cid4637440,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Article on the ""Jew Bill"" on page 336","Article on the ""Jew Bill"" on page 336",,,Niles' Weekly Register,"Baltimore, MD",1823 January 25,Drawer,Mixed materials,Judaica Americana,Folder,MD 227,doc_ja_md_227_1r.tif; doc_ja_md_227_1v.tif; doc_ja_md_227_2r.tif; doc_ja_md_227_2v.tif; doc_ja_md_227_3r.tif; doc_ja_md_227_3v.tif; doc_ja_md_227_4r.tif; doc_ja_md_227_4v.tif; doc_ja_md_227_5r.tif; doc_ja_md_227_5v.tif; doc_ja_md_227_6r.tif; doc_ja_md_227_6v.tif; doc_ja_md_227_7r.tif; doc_ja_md_227_7v.tif; doc_ja_md_227_8r.tif; doc_ja_md_227_8v.tif 
ref4637,cid4637439,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Article on the Expulsion of the Jews from the European city of Lubec on page 429",Article on the Expulsion of the Jews from the European city of Lubec on page 429,,,Niles' Weekly Register,"Baltimore, MD",1816 August 24,Drawer,Mixed materials,Judaica Americana,Folder,MD 232,doc_ja_md_232_1r.tif; doc_ja_md_232_1v.tif; doc_ja_md_232_2r.tif; doc_ja_md_232_2v.tif; doc_ja_md_232_3r.tif; doc_ja_md_232_3v.tif; doc_ja_md_232_4r.tif; doc_ja_md_232_4v.tif; doc_ja_md_232_5r.tif; doc_ja_md_232_5v.tif; doc_ja_md_232_6r.tif; doc_ja_md_232_6v.tif; doc_ja_md_232_7r.tif; doc_ja_md_232_7v.tif; doc_ja_md_232_8r.tif; doc_ja_md_232_8v.tif; doc_ja_md_232_9r.tif; doc_ja_md_232_9v.tif; doc_ja_md_232_10r.tif; doc_ja_md_232_10v.tif
ref4638,cid4637438,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Article on the House of Delegates of the State of Maryland, appointed to consider the justice and expediency of extending to persons professing the Jewish religion the same privileges that are enjoyed by Christians","Article on the House of Delegates of the State of Maryland, appointed to consider the justice and expediency of extending to persons professing the Jewish religion the same privileges that are enjoyed by Christians",,,Niles' Weekly Register,"Baltimore, MD",1819 January 16,Drawer,Mixed materials,Judaica Americana,Folder,MD 230,doc_ja_md_230_1r.tif; doc_ja_md_230_1v.tif; doc_ja_md_230_2r.tif; doc_ja_md_230_2v.tif; doc_ja_md_230_3r.tif; doc_ja_md_230_3v.tif; doc_ja_md_230_4r.tif; doc_ja_md_230_4v.tif; doc_ja_md_230_5r.tif; doc_ja_md_230_5v.tif; doc_ja_md_230_6r.tif; doc_ja_md_230_6v.tif; doc_ja_md_230_7r.tif; doc_ja_md_230_7v.tif; doc_ja_md_230_8r.tif; doc_ja_md_230_8v.tif
ref4639,cid4637437,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Article regarding efforts to create a Jewish homeland in Palestine",Article regarding efforts to create a Jewish homeland in Palestine,,,Niles' Weekly Register,"Baltimore, MD",1816 November 9,Drawer,Mixed materials,International,Folder,28,doc_in_28_1r.tif; doc_in_28_1v.tif; doc_in_28_2r.tif; doc_in_28_2v.tif; doc_in_28_3r.tif; doc_in_28_3v.tif; doc_in_28_4r.tif; doc_in_28_4v.tif; doc_in_28_5r.tif; doc_in_28_5v.tif; doc_in_28_6r.tif; doc_in_28_6v.tif; doc_in_28_7r.tif; doc_in_28_7v.tif; doc_in_28_8r.tif; doc_in_28_8v.tif
ref4640,cid4637436,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Editorial in support of the Jew bill, but it is also highly anti-semetic","Editorial in support of the Jew bill, but it is also highly anti-semetic",,,Niles' Weekly Register,"Baltimore, MD",1820 October 21,Drawer,Mixed materials,Judaica Americana,Folder,MD 234,doc_ja_md_234_1r.tif; doc_ja_md_234_1v.tif; doc_ja_md_234_2r.tif; doc_ja_md_234_2v.tif; doc_ja_md_234_3r.tif; doc_ja_md_234_3v.tif; doc_ja_md_234_4r.tif; doc_ja_md_234_4v.tif; doc_ja_md_234_5r.tif; doc_ja_md_234_5v.tif; doc_ja_md_234_6r.tif; doc_ja_md_234_6v.tif; doc_ja_md_234_7r.tif; doc_ja_md_234_7v.tif; doc_ja_md_234_8r.tif; doc_ja_md_234_8v.tif; doc_ja_md_2349r.tif; doc_ja_md_234_9v.tif; doc_ja_md_234_10r.tif; doc_ja_md_234_10v.tif
ref4641,cid4637435,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Report on Jews in China on page 182. Also an important letter on pages 189-191 by the late President James Madison recalling the debate in 1784 against payment of religious teachers from public funds",Report on Jews in China on page 182. Also an important letter on pages 189-191 by the late President James Madison recalling the debate in 1784 against payment of religious teachers from public funds,,,Niles' Weekly Register,"Baltimore, MD",1826 November 18,Drawer,Mixed materials,Judaica Americana,Folder,MD 248,doc_ja_md_248_1r.tif; doc_ja_md_248_1v.tif; doc_ja_md_248_2r.tif; doc_ja_md_248_2v.tif; doc_ja_md_248_3r.tif; doc_ja_md_248_3v.tif; doc_ja_md_248_4r.tif; doc_ja_md_248_4v.tif; doc_ja_md_248_5r.tif; doc_ja_md_248_5v.tif; doc_ja_md_248_6r.tif; doc_ja_md_248_6v.tif; doc_ja_md_248_7r.tif; doc_ja_md_248_7v.tif; doc_ja_md_248_8r.tif; doc_ja_md_248_8v.tif
ref4642,cid4637434,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Small article on the absurd money of $500,000 to convert 5 Jews questioning the concept of conversion in the ""land of civil and religious liberty.""","Small article on the absurd money of $500,000 to convert 5 Jews questioning the concept of conversion in the ""land of civil and religious liberty.""",,,Niles' Weekly Register,"Baltimore, MD",1816 December 14,Drawer,Mixed materials,Christian-Jewish Relations,Folder,7,doc_ja_cj_7_1r.tif; doc_ja_cj_7_1v.tif; doc_ja_cj_7_2r.tif; doc_ja_cj_7_2v.tif; doc_ja_cj_7_3r.tif; doc_ja_cj_7_3v.tif; doc_ja_cj_7_4r.tif; doc_ja_cj_7_4v.tif; doc_ja_cj_7_5r.tif; doc_ja_cj_7_5v.tif; doc_ja_cj_7_6r.tif; doc_ja_cj_7_6v.tif; doc_ja_cj_7_7r.tif; doc_ja_cj_7_7v.tif; doc_ja_cj_7_8r.tif; doc_ja_cj_7_8v.tif
ref4643,cid4637433,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Speech presented by H. M. Brackenridge in the Maryland House of delegates in suppor of the Jew Bill on pages 226-233 of the Niles' Register",Speech presented by H. M. Brackenridge in the Maryland House of delegates in suppor of the Jew Bill on pages 226-233 of the Niles' Register,,,Niles' Weekly Register,"Baltimore, MD",1819 May 29,Drawer,Mixed materials,Judaica Americana,Folder,MD 228,doc_ja_md_228_1r.tif; doc_ja_md_228_1v.tif; doc_ja_md_228_2r.tif; doc_ja_md_228_2v.tif; doc_ja_md_228_3r.tif; doc_ja_md_228_3v.tif; doc_ja_md_228_4r.tif; doc_ja_md_228_4v.tif; doc_ja_md_228_5r.tif; doc_ja_md_228_5v.tif; doc_ja_md_228_6r.tif; doc_ja_md_228_6v.tif; doc_ja_md_228_7r.tif; doc_ja_md_228_7v.tif; doc_ja_md_228_8r.tif; doc_ja_md_228_8v.tif
ref4644,cid4637432,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, Speech presented by H. M. Brackenridge in the Maryland House of delegates in suppor of the Jew Bill on pages 226-233 of the Niles' Register",Speech presented by H. M. Brackenridge in the Maryland House of delegates in suppor of the Jew Bill on pages 226-233 of the Niles' Register,,,Niles' Weekly Register,"Baltimore, MD",1819 May 29,Drawer,Mixed materials,Judaica Americana,Folder,MD 229,doc_ja_md_229_1r.tif; doc_ja_md_229_1v.tif; doc_ja_md_229_2r.tif; doc_ja_md_229_2v.tif; doc_ja_md_229_3r.tif; doc_ja_md_229_3v.tif; doc_ja_md_229_4r.tif; doc_ja_md_229_4v.tif; doc_ja_md_229_5r.tif; doc_ja_md_229_5v.tif; doc_ja_md_229_6r.tif; doc_ja_md_229_6v.tif; doc_ja_md_229_7r.tif; doc_ja_md_229_7v.tif; doc_ja_md_229_8r.tif; doc_ja_md_229_8v.tif
ref4645,cid4637431,Printed works,Periodicals,"Niles' Weekly Register. Baltimore, MD, The Weekly Register of Baltimore, Maryland with an editorial acknowledging the very recent approval of the ""jew Bill"" which allowed Jews to hold public office in the state of Maryland for the first time","The Weekly Register of Baltimore, Maryland with an editorial acknowledging the very recent approval of the ""jew Bill"" which allowed Jews to hold public office in the state of Maryland for the first time",,,Niles' Weekly Register,"Baltimore, MD",1826 January 14,Drawer,Mixed materials,Judaica Americana,Folder,MD 233,doc_ja_md_233_1r.tif; doc_ja_md_233_1v.tif; doc_ja_md_233_2r.tif; doc_ja_md_233_2v.tif; doc_ja_md_233_3r.tif; doc_ja_md_233_3v.tif; doc_ja_md_233_4r.tif; doc_ja_md_233_4v.tif; doc_ja_md_233_5r.tif; doc_ja_md_233_5v.tif; doc_ja_md_233_6r.tif; doc_ja_md_233_6v.tif; doc_ja_md_233_7r.tif; doc_ja_md_233_7v.tif; doc_ja_md_233_8r.tif; doc_ja_md_233_8v.tif
